customer_id,name,gender,age,city,state,join_date,loyalty_points
60922,Customer_60922,Male,21,Pune,DL,2025-11-14,1322
60923,Customer_60923,Male,59,Chennai,TS,2025-11-21,375
60924,Customer_60924,Male,20,Delhi,TN,2025-11-05,4847
60925,Customer_60925,Male,61,Chennai,MH,2025-10-17,3538
60926,Customer_60926,Female,19,Mumbai,MH,2025-11-04,2801
60927,Customer_60927,Male,18,Delhi,TN,2025-09-16,402
60928,Customer_60928,Male,46,Mumbai,TS,2025-12-13,1440
60929,Customer_60929,Male,36,Pune,TN,2025-09-27,3105
60930,Customer_60930,Male,60,Chennai,DL,2025-12-10,2628
60931,Customer_60931,Male,45,Bangalore,MH,2025-12-21,1272
60932,Customer_60932,Male,39,Bangalore,DL,2025-09-08,4572
60933,Customer_60933,Female,37,Chennai,TN,2026-01-06,4907
60934,Customer_60934,Female,44,Hyderabad,MH,2026-01-10,3164
60935,Customer_60935,Female,50,Hyderabad,DL,2025-10-10,1048
60936,Customer_60936,Male,32,Chennai,KA,2025-08-01,1878
60937,Customer_60937,Male,26,Pune,MH,2025-10-17,1030
60938,Customer_60938,Female,49,Pune,TN,2025-10-08,2119
60939,Customer_60939,Male,39,Pune,MH,2025-10-21,1456
60940,Customer_60940,Female,18,Mumbai,MH,2025-10-14,2593
60941,Customer_60941,Female,64,Chennai,TN,2026-01-18,483
60942,Customer_60942,Female,18,Chennai,KA,2025-11-08,1402
60943,Customer_60943,Female,57,Hyderabad,TN,2025-11-06,638
60944,Customer_60944,Male,45,Chennai,KA,2025-07-29,7
60945,Customer_60945,Female,40,Bangalore,KA,2025-12-23,2648
60946,Customer_60946,Female,48,Bangalore,DL,2025-11-10,4646
60947,Customer_60947,Female,40,Mumbai,DL,2025-08-25,180
60948,Customer_60948,Female,18,Hyderabad,TN,2025-10-28,1203
60949,Customer_60949,Female,54,Chennai,KA,2026-01-06,4022
60950,Customer_60950,Male,43,Mumbai,MH,2025-10-07,3953
60951,Customer_60951,Male,55,Mumbai,DL,2025-10-06,3091
60952,Customer_60952,Female,23,Bangalore,DL,2025-09-24,2159
60953,Customer_60953,Male,63,Bangalore,MH,2025-12-23,2469
60954,Customer_60954,Male,44,Mumbai,MH,2025-10-15,1213
60955,Customer_60955,Female,51,Delhi,TN,2025-09-19,643
60956,Customer_60956,Male,40,Chennai,TS,2026-01-19,4490
60957,Customer_60957,Female,42,Bangalore,MH,2025-12-23,2077
60958,Customer_60958,Male,35,Mumbai,KA,2025-11-05,2407
60959,Customer_60959,Male,26,Pune,KA,2025-09-16,1506
60960,Customer_60960,Female,35,Hyderabad,KA,2026-01-15,1392
60961,Customer_60961,Male,31,Hyderabad,TS,2025-10-08,381
60962,Customer_60962,Female,43,Hyderabad,KA,2025-11-15,779
60963,Customer_60963,Male,46,Delhi,KA,2025-09-23,2513
60964,Customer_60964,Male,65,Delhi,DL,2026-01-14,2473
60965,Customer_60965,Female,39,Hyderabad,TS,2025-12-15,692
60966,Customer_60966,Male,42,Bangalore,TN,2025-11-11,3922
60967,Customer_60967,Female,57,Pune,KA,2025-08-14,304
60968,Customer_60968,Female,39,Pune,MH,2025-09-15,1873
60969,Customer_60969,Female,64,Delhi,DL,2025-10-25,2462
60970,Customer_60970,Female,21,Delhi,KA,2025-07-31,474
60971,Customer_60971,Female,56,Pune,KA,2025-12-27,1083
60972,Customer_60972,Male,43,Mumbai,DL,2025-12-17,2838
60973,Customer_60973,Female,65,Bangalore,KA,2025-08-01,2400
60974,Customer_60974,Male,18,Delhi,KA,2026-01-17,2455
60975,Customer_60975,Male,22,Hyderabad,KA,2026-01-22,4564
60976,Customer_60976,Female,45,Mumbai,MH,2025-08-27,4668
60977,Customer_60977,Female,28,Mumbai,MH,2025-12-06,2126
60978,Customer_60978,Female,65,Mumbai,DL,2025-11-26,2016
60979,Customer_60979,Female,22,Pune,TN,2025-12-20,1154
60980,Customer_60980,Female,47,Mumbai,DL,2025-09-22,2497
60981,Customer_60981,Female,31,Delhi,KA,2025-10-09,328
60982,Customer_60982,Male,44,Bangalore,KA,2025-08-11,1551
60983,Customer_60983,Female,29,Mumbai,TN,2025-10-16,3938
60984,Customer_60984,Female,63,Delhi,KA,2025-11-19,3151
60985,Customer_60985,Male,31,Delhi,KA,2025-09-27,4819
60986,Customer_60986,Female,46,Delhi,MH,2025-10-10,1081
60987,Customer_60987,Male,31,Bangalore,TS,2025-11-04,820
60988,Customer_60988,Female,41,Pune,MH,2025-08-04,3733
60989,Customer_60989,Male,57,Pune,TS,2026-01-13,605
60990,Customer_60990,Male,22,Chennai,KA,2025-09-21,3824
60991,Customer_60991,Female,54,Bangalore,MH,2026-01-15,123
60992,Customer_60992,Female,18,Pune,TS,2025-09-16,212
60993,Customer_60993,Male,63,Chennai,KA,2025-08-20,3915
60994,Customer_60994,Female,26,Hyderabad,DL,2025-11-08,3080
60995,Customer_60995,Male,42,Bangalore,MH,2026-01-06,3341
60996,Customer_60996,Female,45,Chennai,KA,2025-11-27,2749
60997,Customer_60997,Female,20,Bangalore,TN,2025-07-30,4536
60998,Customer_60998,Female,52,Delhi,KA,2025-12-12,1529
60999,Customer_60999,Female,30,Bangalore,KA,2025-10-31,3874
61000,Customer_61000,Male,52,Pune,TN,2025-10-24,3953
61001,Customer_61001,Male,59,Pune,MH,2025-12-30,3645
61002,Customer_61002,Male,59,Chennai,TN,2026-01-14,3585
61003,Customer_61003,Female,43,Mumbai,KA,2025-12-12,3947
61004,Customer_61004,Female,58,Chennai,KA,2025-08-20,1780
61005,Customer_61005,Male,44,Chennai,TN,2025-10-29,2392
61006,Customer_61006,Female,26,Pune,TS,2025-08-18,2752
61007,Customer_61007,Male,50,Delhi,KA,2025-12-11,1668
61008,Customer_61008,Female,64,Delhi,KA,2025-12-17,1986
61009,Customer_61009,Male,35,Chennai,KA,2025-08-14,1412
61010,Customer_61010,Male,59,Mumbai,MH,2025-12-06,2674
61011,Customer_61011,Male,44,Chennai,DL,2025-11-25,809
61012,Customer_61012,Male,46,Pune,KA,2025-09-18,4178
61013,Customer_61013,Male,20,Bangalore,KA,2025-10-08,4298
61014,Customer_61014,Female,60,Mumbai,TS,2025-07-31,2028
61015,Customer_61015,Female,50,Hyderabad,MH,2026-01-16,716
61016,Customer_61016,Male,59,Hyderabad,KA,2025-08-15,1431
61017,Customer_61017,Female,21,Pune,TS,2025-09-06,4338
61018,Customer_61018,Male,60,Bangalore,KA,2025-12-04,3233
61019,Customer_61019,Male,28,Chennai,MH,2025-09-03,4816
61020,Customer_61020,Female,54,Mumbai,TN,2025-09-13,360
61021,Customer_61021,Male,54,Hyderabad,TN,2026-01-22,1956
61022,Customer_61022,Female,63,Chennai,KA,2025-10-07,1636
61023,Customer_61023,Male,55,Pune,MH,2025-10-19,4586
61024,Customer_61024,Female,45,Delhi,KA,2025-12-07,3095
61025,Customer_61025,Male,49,Delhi,TN,2025-10-31,3530
61026,Customer_61026,Female,58,Hyderabad,MH,2025-09-06,1142
61027,Customer_61027,Female,44,Hyderabad,TS,2025-09-06,2178
61028,Customer_61028,Male,27,Hyderabad,DL,2025-09-15,168
61029,Customer_61029,Male,26,Mumbai,MH,2025-08-05,585
61030,Customer_61030,Male,58,Delhi,TS,2025-12-23,3595
61031,Customer_61031,Female,59,Hyderabad,DL,2025-09-03,3963
61032,Customer_61032,Female,42,Mumbai,DL,2025-11-10,4639
61033,Customer_61033,Female,28,Delhi,KA,2026-01-01,3610
61034,Customer_61034,Female,39,Mumbai,DL,2025-09-25,2514
61035,Customer_61035,Male,49,Bangalore,KA,2025-10-17,3489
61036,Customer_61036,Female,46,Delhi,TN,2025-11-23,784
61037,Customer_61037,Male,64,Chennai,DL,2025-11-10,4962
61038,Customer_61038,Female,28,Hyderabad,KA,2025-08-17,4142
61039,Customer_61039,Female,44,Chennai,TS,2026-01-16,3165
61040,Customer_61040,Male,41,Hyderabad,KA,2025-11-08,3510
61041,Customer_61041,Female,59,Delhi,TS,2025-11-07,4201
61042,Customer_61042,Female,25,Bangalore,DL,2025-08-09,1553
61043,Customer_61043,Male,24,Hyderabad,TS,2025-08-20,4220
61044,Customer_61044,Male,61,Chennai,TS,2025-09-26,4583
61045,Customer_61045,Female,44,Delhi,TN,2025-10-05,3546
61046,Customer_61046,Male,40,Pune,KA,2025-12-18,3611
61047,Customer_61047,Male,63,Hyderabad,MH,2025-10-14,4093
61048,Customer_61048,Male,57,Pune,TS,2025-11-04,4688
61049,Customer_61049,Female,47,Hyderabad,TS,2025-09-14,4239
61050,Customer_61050,Female,39,Bangalore,TS,2025-08-03,3854
61051,Customer_61051,Female,21,Pune,DL,2025-12-31,3809
61052,Customer_61052,Female,20,Pune,TN,2025-09-04,4996
61053,Customer_61053,Male,32,Pune,KA,2025-08-11,422
61054,Customer_61054,Female,37,Bangalore,TN,2025-11-22,424
61055,Customer_61055,Male,37,Chennai,MH,2025-10-23,3238
61056,Customer_61056,Female,40,Mumbai,TN,2025-10-04,967
61057,Customer_61057,Male,53,Chennai,KA,2025-08-28,1483
61058,Customer_61058,Female,24,Mumbai,DL,2025-11-05,1666
61059,Customer_61059,Female,57,Delhi,DL,2026-01-22,2235
61060,Customer_61060,Male,23,Pune,TS,2025-12-12,1588
61061,Customer_61061,Female,40,Mumbai,KA,2025-10-29,2716
61062,Customer_61062,Male,33,Pune,TS,2025-08-26,4415
61063,Customer_61063,Male,23,Bangalore,MH,2026-01-17,3274
61064,Customer_61064,Female,52,Chennai,TS,2025-09-16,2159
61065,Customer_61065,Female,47,Mumbai,KA,2025-11-28,3838
61066,Customer_61066,Male,38,Hyderabad,DL,2025-08-13,755
61067,Customer_61067,Female,54,Mumbai,DL,2025-12-27,3836
61068,Customer_61068,Male,61,Bangalore,KA,2025-09-22,4893
61069,Customer_61069,Female,42,Delhi,MH,2025-10-23,708
61070,Customer_61070,Male,19,Delhi,KA,2025-11-22,2133
61071,Customer_61071,Male,28,Mumbai,TN,2025-10-14,2233
61072,Customer_61072,Female,55,Delhi,TN,2026-01-01,4961
61073,Customer_61073,Male,40,Pune,DL,2025-12-29,2421
61074,Customer_61074,Male,57,Pune,DL,2025-11-13,2660
61075,Customer_61075,Male,63,Bangalore,MH,2025-10-04,989
61076,Customer_61076,Female,37,Pune,TS,2025-12-13,2438
61077,Customer_61077,Male,45,Delhi,TN,2025-12-24,4538
61078,Customer_61078,Female,38,Chennai,TN,2025-10-25,4104
61079,Customer_61079,Male,43,Hyderabad,KA,2025-09-15,4904
61080,Customer_61080,Female,42,Bangalore,KA,2026-01-16,4500
61081,Customer_61081,Male,18,Delhi,KA,2025-08-04,421
61082,Customer_61082,Male,29,Bangalore,TS,2025-08-25,1089
61083,Customer_61083,Female,32,Mumbai,DL,2026-01-18,1205
61084,Customer_61084,Female,32,Hyderabad,TN,2025-11-26,2141
61085,Customer_61085,Female,61,Chennai,DL,2025-11-17,3546
61086,Customer_61086,Male,59,Mumbai,MH,2025-11-20,2103
61087,Customer_61087,Female,59,Pune,MH,2025-12-10,2886
61088,Customer_61088,Female,61,Chennai,DL,2026-01-22,1437
61089,Customer_61089,Female,61,Bangalore,DL,2025-11-13,305
61090,Customer_61090,Female,39,Hyderabad,DL,2025-10-11,1160
61091,Customer_61091,Male,19,Pune,MH,2025-10-15,4147
61092,Customer_61092,Male,49,Delhi,KA,2025-10-23,2471
61093,Customer_61093,Male,38,Bangalore,TN,2025-09-27,1772
61094,Customer_61094,Female,39,Pune,TS,2025-11-18,3544
61095,Customer_61095,Female,65,Hyderabad,TN,2025-08-19,4330
61096,Customer_61096,Female,47,Bangalore,TS,2025-09-23,2244
61097,Customer_61097,Male,58,Bangalore,DL,2025-10-11,339
61098,Customer_61098,Female,44,Mumbai,TN,2025-09-23,1985
61099,Customer_61099,Female,23,Delhi,MH,2025-12-23,926
61100,Customer_61100,Male,41,Delhi,KA,2025-11-07,4575
61101,Customer_61101,Male,18,Pune,MH,2025-08-16,2371
61102,Customer_61102,Male,44,Hyderabad,TS,2025-10-01,3720
61103,Customer_61103,Male,27,Mumbai,TN,2025-10-22,4550
61104,Customer_61104,Female,41,Bangalore,DL,2025-09-03,3260
61105,Customer_61105,Female,38,Hyderabad,TS,2025-09-04,3537
61106,Customer_61106,Male,43,Bangalore,MH,2025-10-29,3920
61107,Customer_61107,Male,39,Mumbai,MH,2025-08-16,3568
61108,Customer_61108,Female,51,Bangalore,DL,2025-10-01,2081
61109,Customer_61109,Female,51,Mumbai,TN,2026-01-03,175
61110,Customer_61110,Male,28,Pune,MH,2025-12-08,3399
61111,Customer_61111,Female,50,Pune,TN,2025-10-18,1763
61112,Customer_61112,Male,56,Pune,TS,2025-11-22,1994
61113,Customer_61113,Female,19,Mumbai,TS,2026-01-02,509
61114,Customer_61114,Female,18,Pune,KA,2025-08-21,1847
61115,Customer_61115,Female,35,Bangalore,TS,2025-09-11,1716
61116,Customer_61116,Male,38,Hyderabad,DL,2025-12-22,2357
61117,Customer_61117,Female,50,Mumbai,KA,2025-08-28,4804
61118,Customer_61118,Male,53,Delhi,DL,2025-11-28,3694
61119,Customer_61119,Male,50,Bangalore,KA,2025-08-14,4113
61120,Customer_61120,Male,63,Delhi,KA,2025-08-20,1625
61121,Customer_61121,Female,29,Chennai,TS,2025-10-22,2103
61122,Customer_61122,Female,55,Bangalore,KA,2025-11-01,1913
61123,Customer_61123,Female,55,Hyderabad,TS,2025-07-30,1594
61124,Customer_61124,Female,22,Hyderabad,KA,2025-11-15,2354
61125,Customer_61125,Female,49,Hyderabad,TN,2025-09-08,1087
61126,Customer_61126,Male,43,Delhi,TN,2025-10-21,4413
61127,Customer_61127,Female,27,Bangalore,TS,2025-11-15,808
61128,Customer_61128,Female,45,Delhi,TN,2025-10-01,4564
61129,Customer_61129,Female,28,Pune,MH,2025-08-08,1303
61130,Customer_61130,Male,34,Hyderabad,MH,2025-12-25,1000
61131,Customer_61131,Male,18,Hyderabad,MH,2026-01-18,1683
61132,Customer_61132,Male,22,Chennai,DL,2025-12-23,2819
61133,Customer_61133,Male,56,Delhi,MH,2025-09-01,4944
61134,Customer_61134,Male,59,Bangalore,TS,2025-11-22,3493
61135,Customer_61135,Male,41,Delhi,TS,2025-12-18,1138
61136,Customer_61136,Male,48,Hyderabad,KA,2025-10-25,2955
61137,Customer_61137,Male,48,Mumbai,DL,2026-01-01,1726
61138,Customer_61138,Female,18,Pune,KA,2025-09-19,2329
61139,Customer_61139,Female,62,Mumbai,TN,2025-10-02,867
61140,Customer_61140,Female,28,Mumbai,TS,2025-10-27,4606
61141,Customer_61141,Male,35,Delhi,TN,2025-11-25,3406
61142,Customer_61142,Male,36,Chennai,MH,2025-09-15,4734
61143,Customer_61143,Female,18,Mumbai,TN,2025-12-26,2480
61144,Customer_61144,Female,35,Bangalore,TN,2025-10-06,2218
61145,Customer_61145,Female,49,Hyderabad,MH,2025-12-05,1637
61146,Customer_61146,Male,63,Pune,TN,2025-09-19,2632
61147,Customer_61147,Male,26,Mumbai,KA,2025-12-06,953
61148,Customer_61148,Female,55,Bangalore,DL,2025-11-03,3921
61149,Customer_61149,Male,57,Delhi,DL,2025-12-14,1628
61150,Customer_61150,Female,44,Chennai,TS,2026-01-04,4932
61151,Customer_61151,Male,47,Chennai,MH,2026-01-07,4485
61152,Customer_61152,Male,26,Delhi,DL,2025-09-08,1631
61153,Customer_61153,Male,65,Mumbai,MH,2025-10-15,40
61154,Customer_61154,Male,33,Bangalore,MH,2025-09-02,4168
61155,Customer_61155,Female,47,Mumbai,MH,2026-01-08,938
61156,Customer_61156,Male,59,Mumbai,TN,2025-12-13,2333
61157,Customer_61157,Male,34,Mumbai,TS,2025-08-30,4941
61158,Customer_61158,Male,24,Delhi,MH,2026-01-16,1373
61159,Customer_61159,Female,21,Delhi,TS,2025-11-13,1574
61160,Customer_61160,Female,42,Chennai,TN,2025-09-08,343
61161,Customer_61161,Male,29,Delhi,DL,2025-10-25,1684
61162,Customer_61162,Male,46,Mumbai,TN,2026-01-09,1773
61163,Customer_61163,Male,44,Delhi,KA,2025-12-25,3786
61164,Customer_61164,Male,56,Mumbai,DL,2025-12-18,1047
61165,Customer_61165,Female,64,Bangalore,TS,2025-08-18,337
61166,Customer_61166,Male,18,Chennai,TN,2025-09-24,2014
61167,Customer_61167,Male,35,Chennai,TN,2025-12-21,4780
61168,Customer_61168,Male,44,Chennai,MH,2025-09-30,4216
61169,Customer_61169,Female,18,Pune,TS,2026-01-10,1128
61170,Customer_61170,Female,21,Mumbai,MH,2026-01-23,4931
61171,Customer_61171,Male,57,Mumbai,TS,2025-08-04,2587
61172,Customer_61172,Female,30,Hyderabad,KA,2025-08-18,4754
61173,Customer_61173,Female,39,Pune,TS,2025-08-03,3711
61174,Customer_61174,Male,34,Delhi,TN,2025-11-18,3882
61175,Customer_61175,Male,45,Pune,DL,2025-12-26,1702
61176,Customer_61176,Female,62,Delhi,TN,2025-09-13,206
61177,Customer_61177,Female,47,Bangalore,DL,2025-12-26,884
61178,Customer_61178,Male,49,Hyderabad,TN,2025-12-28,4396
61179,Customer_61179,Female,41,Delhi,KA,2025-12-22,1654
61180,Customer_61180,Male,23,Pune,TS,2026-01-07,3768
61181,Customer_61181,Female,31,Hyderabad,DL,2025-08-30,2343
61182,Customer_61182,Male,55,Bangalore,KA,2026-01-13,1046
61183,Customer_61183,Male,57,Mumbai,TS,2025-08-06,3593
61184,Customer_61184,Male,25,Mumbai,TN,2025-10-11,84
61185,Customer_61185,Male,21,Hyderabad,TN,2025-11-28,1288
61186,Customer_61186,Female,39,Mumbai,DL,2025-09-02,3527
61187,Customer_61187,Male,21,Delhi,TN,2025-11-17,2132
61188,Customer_61188,Male,33,Mumbai,TN,2025-08-03,1271
61189,Customer_61189,Female,21,Mumbai,MH,2026-01-22,3384
61190,Customer_61190,Male,52,Pune,TN,2025-12-25,1485
61191,Customer_61191,Female,38,Mumbai,TS,2026-01-22,1854
61192,Customer_61192,Male,20,Pune,KA,2025-08-26,1830
61193,Customer_61193,Male,21,Chennai,DL,2026-01-09,4550
61194,Customer_61194,Male,54,Pune,KA,2025-07-30,197
61195,Customer_61195,Male,43,Mumbai,TS,2025-12-30,4846
61196,Customer_61196,Male,57,Pune,MH,2025-08-29,753
61197,Customer_61197,Male,25,Delhi,TS,2025-09-02,2734
61198,Customer_61198,Male,46,Pune,MH,2025-10-19,2649
61199,Customer_61199,Male,53,Chennai,TS,2025-10-16,2459
61200,Customer_61200,Female,20,Bangalore,TN,2025-12-10,3389
61201,Customer_61201,Male,29,Pune,KA,2025-08-31,65
61202,Customer_61202,Male,18,Chennai,DL,2025-10-10,3124
61203,Customer_61203,Male,59,Delhi,TS,2025-08-14,103
61204,Customer_61204,Male,25,Chennai,MH,2025-10-21,3318
61205,Customer_61205,Male,48,Delhi,KA,2025-10-11,2221
61206,Customer_61206,Male,51,Mumbai,DL,2025-10-18,475
61207,Customer_61207,Male,52,Hyderabad,DL,2025-12-08,2291
61208,Customer_61208,Female,36,Bangalore,TS,2025-08-15,588
61209,Customer_61209,Male,48,Chennai,MH,2025-12-11,2007
61210,Customer_61210,Female,40,Pune,MH,2025-11-10,1382
61211,Customer_61211,Female,19,Bangalore,KA,2025-11-17,2938
61212,Customer_61212,Male,49,Pune,DL,2025-10-29,883
61213,Customer_61213,Male,61,Pune,DL,2025-10-27,3817
61214,Customer_61214,Male,56,Delhi,MH,2025-10-01,4670
61215,Customer_61215,Male,32,Bangalore,KA,2026-01-01,2739
61216,Customer_61216,Male,31,Mumbai,KA,2025-11-05,4376
61217,Customer_61217,Female,59,Delhi,TS,2025-11-19,74
61218,Customer_61218,Female,25,Mumbai,DL,2026-01-08,736
61219,Customer_61219,Female,43,Pune,TS,2025-08-26,1966
61220,Customer_61220,Male,59,Pune,KA,2025-11-12,1031
61221,Customer_61221,Male,48,Chennai,MH,2026-01-07,4871
61222,Customer_61222,Female,44,Mumbai,MH,2025-11-11,309
61223,Customer_61223,Male,34,Pune,KA,2025-11-13,6
61224,Customer_61224,Male,24,Hyderabad,TS,2025-12-12,422
61225,Customer_61225,Male,40,Delhi,MH,2025-10-07,3992
61226,Customer_61226,Male,64,Mumbai,TS,2025-11-25,1107
61227,Customer_61227,Female,47,Hyderabad,MH,2025-11-05,4654
61228,Customer_61228,Male,20,Mumbai,TS,2025-10-29,4046
61229,Customer_61229,Female,62,Hyderabad,MH,2025-12-27,114
61230,Customer_61230,Male,56,Hyderabad,DL,2025-09-12,2203
61231,Customer_61231,Female,31,Hyderabad,DL,2026-01-14,3224
61232,Customer_61232,Male,19,Chennai,TS,2025-09-19,1287
61233,Customer_61233,Male,44,Bangalore,DL,2025-08-17,3371
61234,Customer_61234,Male,44,Delhi,KA,2026-01-04,2822
61235,Customer_61235,Female,64,Chennai,MH,2025-12-30,3310
61236,Customer_61236,Male,45,Hyderabad,MH,2026-01-11,2282
61237,Customer_61237,Female,51,Mumbai,MH,2025-10-01,4032
61238,Customer_61238,Male,34,Bangalore,DL,2025-10-29,1552
61239,Customer_61239,Male,38,Chennai,TS,2025-09-18,1174
61240,Customer_61240,Male,63,Chennai,KA,2025-11-20,2393
61241,Customer_61241,Female,49,Pune,DL,2025-08-11,2903
61242,Customer_61242,Male,49,Mumbai,KA,2025-09-01,4465
61243,Customer_61243,Male,21,Hyderabad,MH,2025-08-24,2541
61244,Customer_61244,Male,54,Bangalore,KA,2025-08-26,97
61245,Customer_61245,Male,28,Delhi,TN,2025-12-06,4268
61246,Customer_61246,Female,54,Bangalore,TS,2026-01-18,3975
61247,Customer_61247,Female,25,Chennai,TN,2025-12-03,3166
61248,Customer_61248,Male,45,Bangalore,TS,2025-11-11,3570
61249,Customer_61249,Male,29,Chennai,MH,2025-10-07,1770
61250,Customer_61250,Female,58,Chennai,DL,2025-08-01,2579
61251,Customer_61251,Female,57,Pune,MH,2025-10-29,3931
61252,Customer_61252,Male,38,Chennai,TN,2025-10-29,2535
61253,Customer_61253,Male,59,Hyderabad,TN,2025-09-25,2755
61254,Customer_61254,Male,43,Mumbai,KA,2025-11-02,1767
61255,Customer_61255,Female,60,Mumbai,MH,2025-08-13,1075
61256,Customer_61256,Male,62,Delhi,TS,2025-09-04,515
61257,Customer_61257,Male,61,Chennai,TN,2025-11-07,4233
61258,Customer_61258,Female,54,Chennai,TS,2025-08-28,3136
61259,Customer_61259,Male,29,Hyderabad,TS,2025-10-14,940
61260,Customer_61260,Female,61,Delhi,TN,2025-09-19,1593
61261,Customer_61261,Male,47,Hyderabad,DL,2025-08-29,1256
61262,Customer_61262,Female,33,Pune,MH,2025-12-05,897
61263,Customer_61263,Male,35,Mumbai,TS,2025-08-08,4709
61264,Customer_61264,Male,62,Delhi,DL,2025-09-25,729
61265,Customer_61265,Male,34,Mumbai,DL,2026-01-14,4538
61266,Customer_61266,Female,47,Bangalore,KA,2026-01-13,1727
61267,Customer_61267,Female,28,Delhi,KA,2025-12-09,1264
61268,Customer_61268,Male,60,Delhi,TS,2025-09-25,4782
61269,Customer_61269,Female,54,Chennai,TN,2025-08-17,1572
61270,Customer_61270,Male,30,Mumbai,DL,2025-11-03,1820
61271,Customer_61271,Female,28,Hyderabad,DL,2025-09-29,4775
61272,Customer_61272,Female,43,Mumbai,TN,2025-11-08,1013
61273,Customer_61273,Male,45,Chennai,KA,2025-12-04,2158
61274,Customer_61274,Female,20,Pune,TS,2025-08-04,1182
61275,Customer_61275,Female,51,Chennai,TN,2025-11-12,113
61276,Customer_61276,Female,36,Hyderabad,TN,2025-11-18,2912
61277,Customer_61277,Male,41,Mumbai,KA,2026-01-24,674
61278,Customer_61278,Male,38,Pune,MH,2025-10-04,2183
61279,Customer_61279,Female,40,Pune,MH,2025-09-26,4717
61280,Customer_61280,Male,64,Hyderabad,TN,2025-10-28,1682
61281,Customer_61281,Female,64,Delhi,MH,2025-09-26,879
61282,Customer_61282,Male,35,Hyderabad,KA,2025-10-03,1498
61283,Customer_61283,Female,30,Mumbai,TN,2025-12-09,1070
61284,Customer_61284,Male,65,Chennai,KA,2025-10-21,1119
61285,Customer_61285,Male,27,Mumbai,DL,2025-12-20,1069
61286,Customer_61286,Female,65,Bangalore,KA,2025-11-25,2243
61287,Customer_61287,Female,19,Delhi,MH,2025-11-22,2877
61288,Customer_61288,Male,65,Pune,TN,2026-01-12,2015
61289,Customer_61289,Female,39,Chennai,TN,2025-09-04,550
61290,Customer_61290,Male,36,Bangalore,MH,2025-11-16,2719
61291,Customer_61291,Female,60,Chennai,KA,2025-09-10,671
61292,Customer_61292,Female,42,Mumbai,DL,2025-10-02,457
61293,Customer_61293,Male,48,Delhi,DL,2026-01-06,4006
61294,Customer_61294,Female,20,Delhi,KA,2025-09-11,2214
61295,Customer_61295,Male,31,Bangalore,DL,2025-12-06,488
61296,Customer_61296,Male,52,Hyderabad,MH,2025-09-21,2650
61297,Customer_61297,Male,46,Pune,DL,2025-08-03,4976
61298,Customer_61298,Female,18,Delhi,TS,2025-08-16,2340
61299,Customer_61299,Female,45,Chennai,DL,2025-09-26,4685
61300,Customer_61300,Female,52,Chennai,MH,2026-01-14,3744
61301,Customer_61301,Male,50,Mumbai,KA,2025-10-23,2698
61302,Customer_61302,Male,28,Delhi,KA,2025-12-10,2663
61303,Customer_61303,Female,57,Chennai,DL,2025-12-31,738
61304,Customer_61304,Male,50,Bangalore,TS,2026-01-09,697
61305,Customer_61305,Female,64,Delhi,MH,2025-08-29,240
61306,Customer_61306,Female,40,Delhi,TS,2025-11-16,2355
61307,Customer_61307,Male,58,Mumbai,KA,2026-01-04,2685
61308,Customer_61308,Female,48,Hyderabad,TS,2025-11-08,1135
61309,Customer_61309,Female,42,Chennai,TN,2025-12-15,4504
61310,Customer_61310,Male,35,Delhi,DL,2025-08-28,709
61311,Customer_61311,Female,62,Pune,MH,2025-09-06,3192
61312,Customer_61312,Female,36,Mumbai,MH,2025-10-21,4100
61313,Customer_61313,Male,19,Mumbai,MH,2025-08-08,1119
61314,Customer_61314,Male,30,Bangalore,TN,2025-11-18,1503
61315,Customer_61315,Female,24,Delhi,MH,2025-12-03,4015
61316,Customer_61316,Female,64,Hyderabad,TN,2026-01-23,2013
61317,Customer_61317,Female,38,Pune,MH,2025-08-18,2445
61318,Customer_61318,Female,44,Delhi,TS,2025-11-10,94
61319,Customer_61319,Male,31,Mumbai,DL,2025-11-04,1237
61320,Customer_61320,Female,60,Mumbai,KA,2025-08-10,107
61321,Customer_61321,Male,55,Bangalore,TS,2025-12-26,1186
61322,Customer_61322,Female,43,Hyderabad,TN,2025-10-15,2978
61323,Customer_61323,Female,45,Chennai,TN,2025-09-23,971
61324,Customer_61324,Female,21,Chennai,TN,2025-10-25,466
61325,Customer_61325,Female,56,Chennai,KA,2025-11-23,286
61326,Customer_61326,Female,31,Mumbai,MH,2025-10-12,4579
61327,Customer_61327,Female,58,Bangalore,KA,2025-11-13,2744
61328,Customer_61328,Male,45,Chennai,TN,2025-11-24,3086
61329,Customer_61329,Female,31,Mumbai,TS,2025-08-09,985
61330,Customer_61330,Male,25,Chennai,TN,2025-09-12,4489
61331,Customer_61331,Male,63,Chennai,TN,2025-11-19,364
61332,Customer_61332,Female,48,Chennai,TS,2025-11-03,3647
61333,Customer_61333,Male,58,Chennai,MH,2025-09-08,3044
61334,Customer_61334,Male,37,Mumbai,DL,2025-07-29,3319
61335,Customer_61335,Female,28,Delhi,TS,2025-08-19,1150
61336,Customer_61336,Male,38,Bangalore,TS,2025-10-25,8
61337,Customer_61337,Male,20,Bangalore,TS,2025-10-16,2805
61338,Customer_61338,Male,46,Delhi,KA,2025-10-28,2697
61339,Customer_61339,Male,24,Delhi,DL,2025-12-06,996
61340,Customer_61340,Female,26,Pune,TN,2025-08-25,3067
