store_id,product_id,stock_qty,reorder_level,last_restock_date
45,1107,353,31,2025-09-08
45,1108,375,33,2025-12-16
45,1109,98,82,2025-11-28
45,1110,396,41,2025-12-13
45,1111,308,51,2025-12-07
45,1112,142,85,2025-10-05
45,1113,116,75,2025-09-18
45,1114,5,33,2025-11-08
45,1115,266,60,2025-12-14
45,1116,104,62,2026-01-12
45,1117,127,55,2026-01-05
45,1118,297,94,2025-08-02
45,1119,279,51,2025-12-25
45,1120,6,97,2025-10-15
45,1121,145,37,2026-01-17
45,1122,1,68,2025-10-22
45,1123,319,93,2025-09-10
45,1124,182,86,2025-12-15
45,1125,307,35,2025-09-17
45,1126,376,64,2025-10-19
45,1127,208,63,2025-11-28
45,1128,295,74,2025-11-02
45,1129,308,100,2025-10-11
45,1130,396,86,2025-11-30
45,1131,325,86,2025-08-27
45,1132,340,95,2025-07-29
45,1133,88,41,2025-12-04
45,1134,298,72,2025-11-06
45,1135,111,32,2025-11-08
45,1136,159,60,2025-08-11
45,1137,33,57,2025-12-23
45,1138,67,46,2025-12-29
45,1139,137,57,2026-01-15
45,1140,275,59,2025-10-25
45,1141,75,33,2025-09-21
45,1142,143,42,2025-12-16
45,1143,7,46,2025-11-18
45,1144,304,59,2026-01-12
45,1145,346,84,2025-08-05
45,1146,263,38,2025-11-09
45,1147,176,78,2025-12-11
45,1148,262,68,2025-10-01
45,1149,134,47,2025-10-13
45,1150,6,75,2025-11-22
45,1151,289,44,2025-10-29
45,1152,28,47,2025-09-28
45,1153,94,86,2025-08-29
45,1154,80,48,2025-11-19
45,1155,129,80,2025-12-15
45,1156,11,52,2025-10-05
45,1157,90,67,2025-11-15
45,1158,221,43,2025-11-19
45,1159,60,37,2025-11-04
45,1160,182,53,2025-09-27
45,1161,182,62,2025-11-24
45,1162,326,79,2025-07-30
45,1163,354,61,2025-12-04
45,1164,384,86,2025-10-11
45,1165,284,71,2026-01-13
45,1166,74,62,2025-08-10
45,1167,116,84,2026-01-04
45,1168,393,41,2025-08-08
45,1169,241,66,2025-09-27
45,1170,316,78,2025-08-06
45,1171,3,36,2026-01-07
45,1172,85,31,2025-11-30
45,1173,382,62,2025-11-29
45,1174,100,52,2025-12-04
45,1175,269,70,2025-12-14
45,1176,373,95,2025-10-16
45,1177,204,50,2025-08-10
45,1178,33,86,2025-09-21
45,1179,302,46,2026-01-14
45,1180,304,78,2025-08-03
45,1181,38,38,2025-08-30
45,1182,353,75,2025-12-04
45,1183,181,54,2025-11-08
45,1184,195,57,2026-01-13
45,1185,101,44,2025-09-01
45,1186,175,91,2025-11-08
45,1187,22,57,2026-01-02
45,1188,106,64,2025-07-31
45,1189,276,93,2025-11-20
45,1190,262,86,2025-11-14
45,1191,376,66,2025-11-09
45,1192,137,75,2025-09-05
45,1193,278,46,2025-09-22
45,1194,38,70,2026-01-17
45,1195,187,68,2026-01-17
45,1196,101,77,2026-01-12
45,1197,281,62,2026-01-18
45,1198,218,94,2025-11-29
45,1199,355,99,2025-09-04
45,1200,11,45,2026-01-09
45,1201,296,78,2025-09-13
45,1202,216,38,2025-10-22
45,1203,173,89,2025-10-05
45,1204,231,60,2025-12-17
45,1205,268,60,2026-01-13
45,1206,54,53,2025-12-27
45,1207,120,58,2025-09-20
45,1208,122,73,2026-01-17
45,1209,0,78,2025-09-18
45,1210,118,95,2025-10-12
45,1211,260,90,2025-12-27
45,1212,30,50,2026-01-10
45,1213,325,78,2025-08-25
45,1214,180,54,2026-01-08
45,1215,6,91,2025-07-30
45,1216,149,90,2025-12-11
45,1217,167,37,2025-12-31
45,1218,42,42,2025-11-28
45,1219,292,71,2025-12-07
45,1220,18,81,2025-09-08
45,1221,1,82,2025-12-12
45,1222,317,40,2025-08-19
45,1223,300,88,2025-09-09
45,1224,199,37,2026-01-25
45,1225,116,89,2026-01-18
45,1226,0,50,2025-08-23
45,1227,344,37,2025-09-16
45,1228,115,61,2026-01-03
45,1229,37,64,2025-08-19
45,1230,6,96,2025-09-19
45,1231,122,100,2025-11-02
45,1232,268,61,2025-08-14
45,1233,371,43,2025-08-31
45,1234,264,40,2026-01-22
45,1235,141,56,2025-09-18
45,1236,312,80,2025-11-09
45,1237,354,68,2025-10-30
45,1238,275,70,2025-08-12
45,1239,91,34,2025-09-08
45,1240,167,53,2025-10-23
45,1241,289,70,2025-11-15
45,1242,131,65,2025-08-27
45,1243,81,97,2025-09-08
45,1244,360,65,2025-12-09
45,1245,26,56,2026-01-14
45,1246,294,87,2025-08-20
45,1247,145,46,2025-08-01
45,1248,278,41,2025-09-30
45,1249,320,82,2026-01-17
45,1250,134,98,2025-12-17
45,1251,336,94,2025-09-12
45,1252,15,75,2025-10-03
45,1253,96,65,2025-07-31
45,1254,236,76,2025-09-19
45,1255,306,46,2025-09-01
45,1256,366,86,2025-11-01
45,1257,159,84,2025-12-07
45,1258,40,64,2025-10-26
45,1259,295,83,2025-09-01
45,1260,224,66,2026-01-20
45,1261,46,81,2025-08-26
45,1262,239,60,2025-12-01
45,1263,15,97,2026-01-11
45,1264,36,100,2025-12-10
45,1265,76,83,2025-10-03
45,1266,179,44,2025-11-16
45,1267,34,58,2025-08-22
45,1268,144,93,2026-01-05
45,1269,69,33,2025-08-14
45,1270,348,74,2025-10-19
45,1271,73,60,2025-11-30
45,1272,196,71,2025-08-16
45,1273,83,36,2025-11-27
45,1274,16,69,2025-11-03
45,1275,208,88,2025-11-11
45,1276,317,53,2026-01-08
45,1277,291,53,2025-10-22
45,1278,196,96,2025-10-22
45,1279,327,66,2025-10-15
45,1280,246,64,2025-10-23
45,1281,187,74,2025-12-16
45,1282,129,70,2025-08-06
45,1283,310,94,2025-12-04
45,1284,143,37,2025-12-09
45,1285,391,92,2025-08-09
45,1286,198,92,2025-12-06
45,1287,182,35,2025-09-07
45,1288,48,90,2026-01-14
45,1289,343,70,2026-01-10
45,1290,139,78,2025-10-02
45,1291,311,98,2025-10-08
45,1292,167,67,2025-11-20
45,1293,327,98,2025-12-10
45,1294,331,41,2025-11-13
45,1295,109,89,2025-10-22
45,1296,162,79,2025-12-09
45,1297,176,89,2025-09-17
45,1298,238,30,2025-12-03
45,1299,262,62,2025-11-22
45,1300,359,96,2025-09-23
45,1301,186,58,2025-11-23
45,1302,341,55,2025-12-20
45,1303,128,68,2025-09-03
45,1304,224,98,2025-10-19
45,1305,122,60,2025-12-24
45,1306,323,63,2025-10-28
45,1307,53,66,2025-11-30
45,1308,172,35,2026-01-23
45,1309,72,84,2025-10-06
45,1310,76,68,2025-09-04
45,1311,237,96,2025-09-22
45,1312,159,30,2026-01-16
45,1313,166,98,2025-09-18
45,1314,18,30,2025-12-18
45,1315,375,32,2025-11-06
45,1316,382,83,2025-10-11
45,1317,191,44,2025-12-29
45,1318,337,86,2025-12-13
45,1319,248,42,2025-11-15
45,1320,362,35,2025-10-16
45,1321,194,36,2025-11-21
45,1322,186,53,2025-11-08
45,1323,21,92,2026-01-15
45,1324,384,100,2025-12-31
45,1325,83,80,2025-11-08
45,1326,396,96,2025-10-05
45,1327,111,38,2025-09-09
45,1328,49,65,2025-09-25
45,1329,285,61,2025-08-03
45,1330,228,34,2025-09-09
45,1331,211,88,2025-08-29
45,1332,152,80,2025-10-15
45,1333,268,32,2025-10-31
45,1334,156,72,2025-09-08
45,1335,67,36,2025-10-08
45,1336,257,82,2025-11-23
45,1337,260,46,2025-09-03
45,1338,328,41,2025-12-11
45,1339,328,64,2025-09-12
45,1340,331,73,2026-01-05
45,1341,52,63,2025-12-18
45,1342,142,32,2025-09-19
45,1343,166,68,2025-09-04
45,1344,182,78,2025-11-25
45,1345,362,48,2025-08-19
45,1346,242,93,2025-11-07
45,1347,56,80,2026-01-16
45,1348,119,43,2025-09-20
45,1349,101,51,2025-11-18
45,1350,128,46,2025-10-11
45,1351,366,72,2025-08-13
45,1352,248,97,2025-08-15
45,1353,104,49,2025-11-21
45,1354,325,82,2025-11-08
45,1355,315,51,2025-08-19
45,1356,354,90,2025-11-03
45,1357,150,83,2026-01-24
45,1358,289,98,2026-01-01
45,1359,187,52,2026-01-18
45,1360,323,95,2025-11-17
45,1361,118,57,2025-10-24
45,1362,237,68,2025-09-23
45,1363,117,85,2025-10-20
45,1364,161,37,2026-01-03
45,1365,134,76,2025-09-02
45,1366,222,71,2025-10-10
45,1367,74,99,2025-12-06
45,1368,298,44,2025-08-16
45,1369,124,82,2025-08-01
45,1370,40,56,2025-10-03
45,1371,50,46,2025-12-29
45,1372,143,31,2026-01-24
45,1373,101,49,2025-08-15
45,1374,183,71,2026-01-05
45,1375,168,87,2025-08-09
45,1376,122,89,2025-10-02
45,1377,66,33,2025-12-18
45,1378,253,74,2026-01-17
45,1379,354,56,2026-01-10
45,1380,274,56,2025-08-24
45,1381,109,51,2025-11-16
45,1382,21,100,2026-01-25
45,1383,87,93,2025-11-27
45,1384,141,92,2025-12-24
45,1385,364,32,2025-08-07
45,1386,40,71,2025-10-15
45,1387,145,85,2026-01-22
45,1388,112,62,2025-11-14
45,1389,153,81,2025-08-09
45,1390,109,99,2025-11-24
45,1391,128,84,2025-08-17
45,1392,121,64,2025-08-20
45,1393,94,58,2026-01-05
45,1394,175,90,2025-11-30
45,1395,361,85,2025-08-04
45,1396,300,96,2025-09-30
45,1397,268,53,2025-10-09
45,1398,314,66,2025-11-04
45,1399,93,100,2026-01-05
45,1400,106,71,2025-10-12
45,1401,350,42,2025-11-13
45,1402,339,78,2025-12-15
45,1403,153,77,2025-11-06
45,1404,353,96,2025-10-23
45,1405,289,56,2025-08-08
45,1406,161,31,2025-12-17
45,1407,24,89,2025-12-12
45,1408,203,46,2025-08-14
45,1409,58,90,2025-08-12
45,1410,23,59,2025-09-29
45,1411,72,40,2025-12-11
45,1412,218,43,2025-11-02
45,1413,209,48,2026-01-22
45,1414,316,54,2025-10-04
45,1415,297,90,2025-10-17
45,1416,187,33,2025-08-01
45,1417,43,53,2026-01-22
45,1418,337,73,2025-12-12
45,1419,317,67,2026-01-21
45,1420,79,94,2025-09-12
45,1421,265,68,2025-09-19
45,1422,395,67,2025-11-21
45,1423,258,42,2025-12-25
45,1424,34,38,2025-08-08
45,1425,51,45,2025-11-29
45,1426,89,58,2025-08-14
45,1427,164,73,2026-01-07
45,1428,221,39,2025-09-09
45,1429,85,58,2025-12-10
45,1430,289,38,2025-10-28
45,1431,8,96,2025-08-07
45,1432,309,31,2025-08-22
45,1433,216,36,2026-01-02
45,1434,68,95,2025-11-05
45,1435,17,67,2025-12-31
45,1436,304,53,2025-11-29
45,1437,226,59,2025-08-15
45,1438,55,50,2025-11-22
45,1439,324,79,2025-11-07
45,1440,31,43,2025-10-10
45,1441,301,40,2025-09-27
45,1442,201,41,2025-11-24
45,1443,77,38,2026-01-08
45,1444,102,30,2025-11-15
45,1445,32,90,2025-12-17
45,1446,321,46,2026-01-07
45,1447,128,30,2025-08-07
45,1448,274,100,2025-10-14
45,1449,91,68,2025-12-27
45,1450,196,36,2025-10-04
45,1451,139,87,2025-09-23
45,1452,106,40,2025-12-23
45,1453,319,73,2025-08-09
45,1454,278,70,2025-10-27
45,1455,121,44,2025-08-08
45,1456,228,53,2025-11-27
45,1457,141,76,2025-12-20
45,1458,93,87,2025-11-28
45,1459,241,65,2025-12-23
45,1460,370,47,2026-01-23
45,1461,159,83,2025-12-14
45,1462,2,83,2025-11-29
45,1463,229,77,2025-11-09
45,1464,298,41,2025-11-16
45,1465,37,93,2025-08-30
45,1466,128,57,2025-12-11
45,1467,185,35,2026-01-19
45,1468,273,78,2026-01-09
45,1469,213,52,2025-12-16
45,1470,112,49,2025-10-31
45,1471,67,76,2025-11-12
45,1472,306,73,2025-09-13
45,1473,37,52,2025-09-07
45,1474,10,30,2025-10-12
45,1475,110,96,2025-11-30
45,1476,117,91,2025-12-02
45,1477,253,65,2025-09-22
45,1478,81,68,2025-10-05
45,1479,101,57,2025-09-18
45,1480,142,43,2025-12-14
45,1481,285,53,2025-09-18
45,1482,215,81,2025-10-24
45,1483,102,47,2025-09-30
45,1484,350,54,2026-01-17
45,1485,297,55,2025-09-11
45,1486,1,77,2026-01-19
45,1487,284,75,2025-10-23
45,1488,170,47,2025-10-15
45,1489,392,49,2025-10-17
45,1490,125,71,2025-11-28
45,1491,31,98,2025-08-25
45,1492,355,39,2026-01-12
45,1493,301,78,2025-10-19
45,1494,243,98,2025-10-08
45,1495,51,43,2025-10-06
45,1496,360,86,2025-08-19
45,1497,320,75,2026-01-03
45,1498,120,71,2025-12-01
45,1499,83,40,2025-08-20
45,1500,15,99,2025-09-22
45,1501,121,61,2025-08-31
45,1502,333,62,2025-11-25
45,1503,61,91,2025-12-01
45,1504,159,35,2025-11-15
45,1505,393,34,2025-10-03
45,1506,91,92,2025-11-26
45,1507,130,53,2026-01-08
45,1508,335,88,2025-11-26
45,1509,185,85,2025-12-05
45,1510,320,44,2025-11-26
45,1511,127,40,2025-10-26
45,1512,305,80,2025-08-17
45,1513,42,43,2026-01-21
45,1514,162,60,2025-09-08
45,1515,375,75,2026-01-05
45,1516,370,98,2025-11-23
45,1517,218,81,2025-09-08
45,1518,396,80,2025-09-21
45,1519,400,45,2025-09-22
45,1520,3,59,2025-08-05
45,1521,380,58,2025-12-31
45,1522,226,59,2025-10-10
45,1523,373,57,2025-10-31
45,1524,107,77,2025-08-31
45,1525,41,48,2025-09-23
45,1526,378,32,2025-12-04
45,1527,276,54,2025-08-14
45,1528,325,55,2025-11-30
45,1529,182,44,2025-10-30
45,1530,42,75,2026-01-16
45,1531,150,57,2025-12-18
45,1532,206,58,2025-10-12
45,1533,371,37,2025-10-05
45,1534,277,64,2025-12-17
45,1535,146,88,2025-08-08
45,1536,207,61,2025-09-19
45,1537,180,70,2025-10-26
45,1538,122,78,2025-09-28
45,1539,73,55,2025-11-27
45,1540,230,72,2025-10-03
45,1541,297,37,2025-12-11
45,1542,389,71,2025-10-27
45,1543,6,90,2025-09-18
45,1544,5,42,2025-09-12
45,1545,165,62,2025-09-29
45,1546,178,47,2025-08-19
45,1547,346,43,2025-08-13
45,1548,27,75,2025-09-22
45,1549,398,100,2025-09-13
45,1550,172,83,2026-01-05
45,1551,329,37,2025-10-23
45,1552,52,33,2026-01-06
45,1553,41,46,2025-11-26
45,1554,316,62,2025-09-04
45,1555,205,30,2025-08-29
45,1556,91,97,2025-08-09
45,1557,352,34,2025-12-12
45,1558,348,85,2025-11-07
45,1559,109,92,2025-10-28
45,1560,178,81,2025-12-30
45,1561,265,85,2025-09-12
45,1562,79,36,2025-11-19
45,1563,38,91,2025-12-09
45,1564,30,75,2025-12-12
45,1565,130,79,2025-10-03
45,1566,324,88,2025-08-17
45,1567,240,68,2025-09-08
45,1568,122,94,2025-08-30
45,1569,264,55,2025-09-05
45,1570,64,61,2025-12-10
45,1571,343,99,2026-01-18
45,1572,31,46,2025-12-15
45,1573,278,38,2025-11-13
45,1574,65,39,2026-01-13
45,1575,117,42,2025-08-10
45,1576,358,64,2025-09-03
45,1577,246,63,2025-09-20
45,1578,128,50,2026-01-14
45,1579,121,83,2025-11-23
45,1580,7,61,2025-11-13
45,1581,243,73,2025-07-30
45,1582,100,90,2025-11-09
45,1583,212,96,2025-11-13
45,1584,44,62,2025-11-07
45,1585,182,62,2025-10-01
45,1586,145,59,2025-11-20
45,1587,284,39,2025-12-13
45,1588,263,32,2025-10-13
45,1589,190,30,2025-11-02
45,1590,263,78,2025-11-17
45,1591,320,42,2025-10-24
45,1592,33,66,2025-08-19
45,1593,260,39,2025-08-04
45,1594,165,63,2025-12-23
45,1595,231,38,2025-08-12
45,1596,303,76,2025-10-03
45,1597,5,71,2025-12-04
45,1598,138,73,2025-09-04
45,1599,68,100,2025-08-09
45,1600,363,59,2025-12-03
45,1601,269,73,2025-11-10
45,1602,46,74,2025-11-15
45,1603,99,70,2025-09-22
45,1604,115,53,2025-07-30
45,1605,76,97,2026-01-23
45,1606,78,81,2025-09-10
45,1607,271,70,2025-10-06
45,1608,306,62,2025-09-08
45,1609,47,95,2025-09-25
45,1610,266,78,2025-12-25
45,1611,27,65,2025-12-22
45,1612,268,59,2025-10-30
45,1613,274,58,2025-09-30
45,1614,152,79,2025-08-22
45,1615,378,56,2025-10-20
45,1616,175,85,2025-11-14
45,1617,48,45,2025-11-28
45,1618,329,86,2025-09-19
45,1619,115,30,2026-01-16
45,1620,161,86,2025-08-15
45,1621,57,99,2025-08-12
45,1622,41,78,2025-11-13
45,1623,311,83,2026-01-11
45,1624,27,50,2025-09-29
45,1625,241,45,2025-11-05
45,1626,218,63,2025-10-29
45,1627,217,36,2025-10-27
45,1628,397,86,2025-10-14
45,1629,148,56,2025-10-12
45,1630,242,67,2025-10-18
45,1631,161,60,2025-10-31
45,1632,110,95,2025-10-15
45,1633,129,89,2025-11-01
45,1634,267,99,2025-08-10
45,1635,11,34,2026-01-09
45,1636,7,88,2025-08-26
45,1637,318,77,2025-08-11
45,1638,356,46,2025-09-16
45,1639,10,70,2025-09-21
45,1640,124,70,2025-08-18
45,1641,273,63,2025-12-11
45,1642,175,47,2026-01-20
45,1643,105,81,2025-08-23
45,1644,187,41,2025-09-04
45,1645,193,88,2025-09-12
45,1646,93,55,2025-08-06
45,1647,117,75,2025-11-25
45,1648,230,96,2025-12-07
45,1649,126,62,2025-10-15
45,1650,207,40,2025-10-29
45,1651,35,97,2025-11-08
45,1652,230,37,2025-11-17
45,1653,326,57,2025-11-08
45,1654,191,60,2025-12-28
45,1655,4,53,2025-09-05
45,1656,380,44,2025-10-17
45,1657,40,100,2025-12-11
45,1658,340,47,2025-10-21
45,1659,153,38,2025-10-18
45,1660,62,63,2025-08-02
45,1661,194,44,2025-09-24
45,1662,0,62,2025-09-27
45,1663,244,73,2025-08-25
45,1664,59,75,2025-08-03
45,1665,206,97,2025-12-06
45,1666,45,66,2025-12-07
45,1667,327,55,2025-09-02
45,1668,275,76,2025-10-08
45,1669,232,32,2026-01-10
45,1670,375,49,2025-09-22
45,1671,295,31,2025-09-22
45,1672,397,95,2025-07-31
45,1673,111,85,2025-10-13
45,1674,121,40,2025-10-13
45,1675,269,35,2025-12-28
45,1676,107,82,2025-12-08
45,1677,109,79,2026-01-08
45,1678,262,80,2025-10-30
45,1679,272,59,2025-08-19
45,1680,101,88,2025-11-03
45,1681,253,81,2025-08-05
45,1682,32,40,2025-09-21
45,1683,0,34,2026-01-02
45,1684,350,87,2025-09-05
45,1685,137,30,2026-01-08
45,1686,163,47,2025-08-06
45,1687,305,86,2025-07-30
45,1688,73,73,2025-09-02
45,1689,20,77,2025-10-16
45,1690,82,80,2025-07-31
45,1691,317,68,2025-09-24
45,1692,110,41,2025-10-23
45,1693,329,31,2025-10-02
45,1694,8,50,2026-01-19
45,1695,259,70,2025-09-01
45,1696,211,80,2025-10-28
45,1697,83,41,2025-11-03
45,1698,309,40,2026-01-13
45,1699,210,38,2025-07-31
45,1700,349,63,2025-10-27
45,1701,288,34,2025-11-20
45,1702,107,65,2025-11-26
45,1703,341,88,2025-09-10
45,1704,33,72,2025-11-05
45,1705,199,68,2025-12-27
45,1706,17,63,2025-10-03
45,1707,51,59,2025-08-02
45,1708,375,81,2025-12-07
45,1709,231,45,2025-10-04
45,1710,216,93,2026-01-12
45,1711,46,87,2025-12-21
45,1712,99,80,2025-12-22
45,1713,21,57,2025-10-06
45,1714,334,30,2025-09-19
45,1715,166,33,2025-10-27
45,1716,281,86,2025-12-14
45,1717,203,42,2025-10-24
45,1718,132,41,2025-11-02
45,1719,201,100,2025-12-05
45,1720,312,62,2025-07-31
45,1721,391,97,2025-12-13
45,1722,217,90,2025-12-06
45,1723,68,98,2025-11-12
45,1724,52,95,2025-09-05
45,1725,382,51,2025-10-09
45,1726,219,66,2025-08-09
45,1727,157,90,2025-11-17
45,1728,156,44,2025-10-18
45,1729,135,32,2025-11-02
45,1730,157,68,2025-08-27
45,1731,42,61,2025-08-28
45,1732,75,94,2025-08-23
45,1733,307,41,2025-11-08
45,1734,80,78,2025-08-17
45,1735,236,65,2025-08-16
45,1736,311,76,2025-11-05
45,1737,235,40,2025-08-06
45,1738,331,60,2025-09-16
45,1739,26,78,2025-10-17
45,1740,297,92,2025-11-28
45,1741,62,57,2025-10-06
45,1742,34,78,2025-08-04
45,1743,94,55,2025-08-13
45,1744,149,74,2025-11-11
45,1745,215,50,2025-09-02
45,1746,276,86,2025-09-21
45,1747,334,98,2025-09-21
45,1748,85,41,2025-10-15
45,1749,166,38,2026-01-08
45,1750,312,67,2025-09-09
45,1751,254,38,2026-01-09
45,1752,182,76,2025-09-08
45,1753,127,34,2025-07-30
45,1754,235,92,2025-11-10
45,1755,280,84,2025-09-16
45,1756,31,99,2025-11-17
45,1757,108,86,2025-12-25
45,1758,276,77,2025-12-25
45,1759,127,37,2025-08-11
45,1760,371,57,2025-12-23
45,1761,337,33,2025-10-16
45,1762,324,88,2025-11-10
45,1763,25,42,2025-08-11
45,1764,133,48,2026-01-08
45,1765,134,93,2025-07-29
45,1766,64,57,2025-12-16
45,1767,305,90,2026-01-14
45,1768,140,36,2025-10-13
45,1769,156,46,2025-09-07
45,1770,207,56,2025-11-29
45,1771,10,92,2025-09-30
45,1772,151,92,2025-08-16
45,1773,350,30,2025-10-16
45,1774,33,34,2025-12-10
45,1775,10,57,2025-09-13
45,1776,258,72,2026-01-08
45,1777,145,79,2025-09-07
45,1778,103,71,2025-10-23
45,1779,32,57,2025-08-09
45,1780,400,41,2026-01-18
45,1781,186,81,2025-10-10
45,1782,363,55,2025-08-02
45,1783,245,90,2025-09-20
45,1784,232,31,2025-12-30
45,1785,331,85,2025-09-18
45,1786,160,57,2025-10-03
45,1787,145,75,2025-12-28
45,1788,275,100,2025-11-14
45,1789,71,42,2025-08-17
45,1790,164,34,2025-11-30
45,1791,91,73,2025-11-07
45,1792,160,57,2025-12-11
45,1793,191,37,2025-08-04
45,1794,166,80,2025-11-12
45,1795,297,94,2025-10-17
45,1796,64,61,2025-08-03
45,1797,19,61,2025-11-25
45,1798,71,77,2025-08-28
45,1799,385,68,2025-10-27
45,1800,314,36,2025-09-18
45,1801,49,46,2025-12-06
45,1802,124,97,2025-11-07
45,1803,177,52,2025-09-17
45,1804,239,72,2025-08-17
45,1805,34,80,2025-07-30
45,1806,95,81,2025-09-28
45,1807,390,55,2025-11-19
45,1808,55,97,2025-10-01
45,1809,244,80,2025-09-03
45,1810,124,84,2025-09-11
45,1811,288,80,2025-12-26
45,1812,308,34,2025-11-01
45,1813,62,52,2025-10-06
45,1814,242,52,2025-09-13
45,1815,310,81,2025-09-21
45,1816,324,84,2025-08-18
45,1817,73,70,2025-08-20
45,1818,31,48,2025-10-04
45,1819,13,100,2025-10-25
45,1820,298,48,2025-10-24
45,1821,148,36,2025-09-27
45,1822,132,59,2025-08-20
45,1823,72,54,2025-11-02
45,1824,234,72,2025-10-07
45,1825,34,81,2025-08-26
45,1826,33,46,2025-11-03
45,1827,90,53,2025-12-04
45,1828,3,80,2025-10-28
45,1829,98,71,2025-12-14
45,1830,185,56,2025-08-21
45,1831,335,95,2025-10-15
45,1832,240,95,2025-12-28
45,1833,9,98,2025-10-21
45,1834,208,50,2025-12-15
45,1835,26,44,2025-08-14
45,1836,220,55,2025-10-01
45,1837,259,89,2025-10-29
45,1838,225,41,2025-10-16
45,1839,26,88,2025-09-14
45,1840,272,82,2025-09-16
45,1841,186,31,2025-10-17
45,1842,20,99,2025-09-13
45,1843,315,58,2025-10-21
45,1844,183,50,2025-11-19
45,1845,249,31,2025-10-18
45,1846,397,90,2025-09-15
45,1847,354,36,2025-10-16
45,1848,124,36,2025-09-11
45,1849,51,61,2025-07-29
45,1850,129,86,2025-12-28
45,1851,297,40,2025-10-22
45,1852,4,79,2025-09-23
45,1853,44,30,2026-01-16
45,1854,400,94,2025-12-20
45,1855,92,93,2025-08-15
45,1856,117,96,2025-09-11
45,1857,68,55,2025-09-24
45,1858,117,77,2025-10-25
45,1859,230,39,2025-10-01
45,1860,164,77,2025-12-24
45,1861,316,74,2025-08-08
45,1862,60,75,2025-12-18
45,1863,296,92,2025-08-15
45,1864,51,42,2026-01-08
45,1865,240,42,2026-01-15
45,1866,295,100,2025-11-03
45,1867,98,71,2025-08-10
45,1868,270,32,2025-10-24
45,1869,350,71,2025-10-19
45,1870,31,60,2026-01-25
45,1871,216,95,2025-09-29
45,1872,303,85,2025-08-03
45,1873,318,60,2025-11-16
45,1874,159,97,2025-09-15
45,1875,87,69,2026-01-07
45,1876,332,50,2025-12-18
45,1877,213,59,2025-08-27
45,1878,345,81,2025-10-09
45,1879,262,69,2025-10-15
45,1880,283,51,2025-08-13
45,1881,324,67,2026-01-19
45,1882,366,65,2025-08-02
45,1883,55,39,2025-08-18
45,1884,64,72,2025-09-11
45,1885,358,68,2025-09-30
45,1886,148,84,2025-10-07
45,1887,118,37,2025-09-16
45,1888,327,71,2025-10-25
45,1889,107,84,2025-12-17
45,1890,304,96,2025-08-11
45,1891,325,60,2025-10-07
45,1892,243,62,2025-08-02
45,1893,248,80,2025-12-11
45,1894,68,54,2025-09-06
45,1895,20,92,2025-12-11
45,1896,344,72,2025-10-06
45,1897,49,37,2025-11-12
45,1898,65,45,2025-09-14
45,1899,1,60,2025-11-23
45,1900,56,75,2025-11-19
45,1901,50,81,2025-08-29
45,1902,370,50,2025-09-03
45,1903,194,62,2025-10-21
45,1904,293,54,2025-12-26
45,1905,282,48,2025-10-19
45,1906,299,50,2025-11-26
45,1907,3,70,2025-08-29
45,1908,28,66,2025-08-12
45,1909,347,86,2025-12-22
45,1910,52,74,2025-09-04
45,1911,40,94,2026-01-18
45,1912,156,41,2025-11-25
45,1913,258,89,2025-12-14
45,1914,62,96,2026-01-11
45,1915,299,54,2025-08-21
45,1916,64,30,2025-09-23
45,1917,172,48,2025-09-19
45,1918,321,52,2025-09-16
45,1919,234,56,2025-08-01
45,1920,352,79,2025-08-31
45,1921,156,59,2025-11-04
45,1922,132,74,2025-12-03
45,1923,374,88,2025-12-06
45,1924,170,48,2025-09-10
45,1925,221,83,2025-12-13
45,1926,269,83,2026-01-05
45,1927,323,49,2025-09-11
45,1928,284,52,2026-01-08
45,1929,149,98,2025-12-11
45,1930,52,90,2025-09-22
45,1931,302,90,2025-10-29
45,1932,127,69,2025-08-10
45,1933,271,51,2025-11-23
45,1934,376,87,2025-12-24
45,1935,206,64,2025-11-19
45,1936,292,85,2025-10-02
45,1937,28,48,2025-08-11
45,1938,248,57,2025-10-13
45,1939,348,71,2026-01-11
45,1940,257,52,2025-10-12
45,1941,12,61,2025-09-01
45,1942,205,35,2025-12-05
45,1943,34,46,2025-10-01
45,1944,156,62,2026-01-13
45,1945,266,66,2025-11-06
45,1946,173,48,2025-12-11
45,1947,327,78,2026-01-20
45,1948,252,34,2025-12-02
45,1949,79,48,2026-01-12
45,1950,78,50,2025-12-23
45,1951,396,68,2025-09-08
45,1952,13,91,2025-12-09
45,1953,183,56,2025-11-01
45,1954,209,54,2026-01-17
45,1955,264,43,2025-11-16
45,1956,64,50,2025-10-04
45,1957,15,52,2025-10-22
45,1958,284,62,2025-08-01
45,1959,285,44,2025-12-07
45,1960,342,76,2025-12-22
45,1961,148,42,2025-11-13
45,1962,139,81,2025-10-26
45,1963,269,88,2025-08-23
45,1964,74,79,2025-10-30
45,1965,115,76,2025-08-21
45,1966,210,46,2025-08-05
45,1967,21,88,2025-11-15
45,1968,221,79,2025-08-20
45,1969,333,30,2025-10-11
45,1970,295,54,2025-12-13
45,1971,130,93,2025-10-08
45,1972,359,30,2025-09-27
45,1973,340,83,2025-10-02
45,1974,306,41,2025-09-16
45,1975,51,39,2025-09-07
45,1976,399,91,2025-10-25
45,1977,393,96,2026-01-04
45,1978,342,30,2025-08-25
45,1979,256,70,2025-10-02
